DataHora,VlLow
"2018-06-04 23:08:00",7476.58
"2018-06-04 23:09:00",7483.75
"2018-06-04 23:10:00",7487.23
"2018-06-04 23:11:00",7485.75
"2018-06-04 23:12:00",7485.89
"2018-06-04 23:13:00",7485.88
"2018-06-04 23:14:00",7477.00
"2018-06-04 23:15:00",7476.65
"2018-06-04 23:16:00",7482.78
"2018-06-04 23:17:00",7481.16
"2018-06-04 23:18:00",7473.68
"2018-06-04 23:19:00",7473.68
"2018-06-04 23:20:00",7465.00
"2018-06-04 23:21:00",7465.00
"2018-06-04 23:22:00",7471.14
"2018-06-04 23:23:00",7477.86
"2018-06-04 23:24:00",7478.26
"2018-06-04 23:25:00",7478.38
"2018-06-04 23:26:00",7478.78
"2018-06-04 23:27:00",7485.28
"2018-06-04 23:28:00",7485.76
"2018-06-04 23:29:00",7484.56
"2018-06-04 23:30:00",7481.26
"2018-06-04 23:31:00",7481.28
"2018-06-04 23:32:00",7481.69
"2018-06-04 23:33:00",7484.12
"2018-06-04 23:34:00",7479.01
"2018-06-04 23:35:00",7474.30
"2018-06-04 23:36:00",7475.77
"2018-06-04 23:37:00",7473.82
"2018-06-04 23:38:00",7479.52
"2018-06-04 23:39:00",7489.99
"2018-06-04 23:40:00",7492.74
"2018-06-04 23:41:00",7492.25
"2018-06-04 23:42:00",7487.02
"2018-06-04 23:43:00",7482.91
"2018-06-04 23:44:00",7483.14
"2018-06-04 23:45:00",7492.90
"2018-06-04 23:46:00",7492.98
"2018-06-04 23:47:00",7487.40
"2018-06-04 23:48:00",7493.73
"2018-06-04 23:49:00",7493.76
"2018-06-04 23:50:00",7498.74
"2018-06-04 23:51:00",7501.95
"2018-06-04 23:52:00",7496.01
"2018-06-04 23:53:00",7500.98
"2018-06-04 23:54:00",7487.24
"2018-06-04 23:55:00",7493.26
"2018-06-04 23:56:00",7496.23
"2018-06-04 23:57:00",7489.26
"2018-06-04 23:58:00",7495.10
"2018-06-04 23:59:00",7488.26
"2018-06-05 00:00:00",7488.33
"2018-06-05 00:01:00",7491.26
"2018-06-05 00:02:00",7497.99
"2018-06-05 00:03:00",7495.35
"2018-06-05 00:04:00",7495.77
"2018-06-05 00:05:00",7495.76
"2018-06-05 00:06:00",7496.25
"2018-06-05 00:07:00",7497.62
"2018-06-05 00:08:00",7500.00
"2018-06-05 00:09:00",7499.42
"2018-06-05 00:10:00",7496.34
"2018-06-05 00:11:00",7496.25
"2018-06-05 00:12:00",7495.94
"2018-06-05 00:13:00",7490.85
"2018-06-05 00:14:00",7497.85
"2018-06-05 00:15:00",7489.68
"2018-06-05 00:16:00",7489.83
"2018-06-05 00:17:00",7497.66
"2018-06-05 00:18:00",7495.92
"2018-06-05 00:19:00",7492.97
"2018-06-05 00:20:00",7493.71
"2018-06-05 00:21:00",7497.83
"2018-06-05 00:22:00",7493.27
"2018-06-05 00:23:00",7493.26
"2018-06-05 00:24:00",7497.69
"2018-06-05 00:25:00",7488.06
"2018-06-05 00:26:00",7488.03
"2018-06-05 00:27:00",7484.60
"2018-06-05 00:28:00",7485.28
"2018-06-05 00:29:00",7487.98
"2018-06-05 00:30:00",7488.77
"2018-06-05 00:31:00",7484.55
"2018-06-05 00:32:00",7485.89
"2018-06-05 00:33:00",7482.75
"2018-06-05 00:34:00",7487.26
"2018-06-05 00:35:00",7485.78
"2018-06-05 00:36:00",7485.82
"2018-06-05 00:37:00",7485.53
"2018-06-05 00:38:00",7489.75
"2018-06-05 00:39:00",7489.54
"2018-06-05 00:40:00",7484.04
"2018-06-05 00:41:00",7484.06
"2018-06-05 00:42:00",7489.60
"2018-06-05 00:43:00",7483.94
"2018-06-05 00:44:00",7485.34
"2018-06-05 00:45:00",7488.61
"2018-06-05 00:46:00",7492.74
"2018-06-05 00:47:00",7487.01
"2018-06-05 00:48:00",7492.79
"2018-06-05 00:49:00",7498.83
"2018-06-05 00:50:00",7490.64
"2018-06-05 00:51:00",7491.05
"2018-06-05 00:52:00",7491.04
"2018-06-05 00:53:00",7492.81
"2018-06-05 00:54:00",7492.85
"2018-06-05 00:55:00",7491.21
"2018-06-05 00:56:00",7495.75
"2018-06-05 00:57:00",7491.30
"2018-06-05 00:58:00",7500.42
"2018-06-05 00:59:00",7491.42
"2018-06-05 01:00:00",7491.55
"2018-06-05 01:01:00",7495.75
"2018-06-05 01:02:00",7500.38
"2018-06-05 01:03:00",7488.90
"2018-06-05 01:04:00",7503.99
"2018-06-05 01:05:00",7502.22
"2018-06-05 01:06:00",7501.36
"2018-06-05 01:07:00",7501.38
"2018-06-05 01:08:00",7500.88
"2018-06-05 01:09:00",7500.27
"2018-06-05 01:10:00",7502.54
"2018-06-05 01:11:00",7500.53
"2018-06-05 01:12:00",7503.02
"2018-06-05 01:13:00",7503.02
"2018-06-05 01:14:00",7499.57
"2018-06-05 01:15:00",7503.75
"2018-06-05 01:16:00",7500.60
"2018-06-05 01:17:00",7490.18
"2018-06-05 01:18:00",7493.42
"2018-06-05 01:19:00",7493.26
"2018-06-05 01:20:00",7486.55
"2018-06-05 01:21:00",7497.51
"2018-06-05 01:22:00",7493.56
"2018-06-05 01:23:00",7494.22
"2018-06-05 01:24:00",7491.09
"2018-06-05 01:25:00",7494.33
"2018-06-05 01:26:00",7494.73
"2018-06-05 01:27:00",7491.11
"2018-06-05 01:28:00",7494.62
"2018-06-05 01:29:00",7493.89
"2018-06-05 01:30:00",7495.42
"2018-06-05 01:31:00",7495.30
"2018-06-05 01:32:00",7495.59
"2018-06-05 01:33:00",7493.99
"2018-06-05 01:34:00",7494.07
"2018-06-05 01:35:00",7491.01
"2018-06-05 01:36:00",7491.06
"2018-06-05 01:37:00",7491.35
"2018-06-05 01:38:00",7492.64
"2018-06-05 01:39:00",7491.01
"2018-06-05 01:40:00",7491.00
"2018-06-05 01:41:00",7486.10
"2018-06-05 01:42:00",7472.71
"2018-06-05 01:43:00",7474.96
"2018-06-05 01:44:00",7476.37
"2018-06-05 01:45:00",7476.62
"2018-06-05 01:46:00",7475.32
"2018-06-05 01:47:00",7476.01
"2018-06-05 01:48:00",7472.02
"2018-06-05 01:49:00",7476.27
"2018-06-05 01:50:00",7477.78
"2018-06-05 01:51:00",7475.68
"2018-06-05 01:52:00",7475.85
"2018-06-05 01:53:00",7480.76
"2018-06-05 01:54:00",7486.43
"2018-06-05 01:55:00",7484.50
"2018-06-05 01:56:00",7479.89
"2018-06-05 01:57:00",7480.58
"2018-06-05 01:58:00",7482.16
"2018-06-05 01:59:00",7482.16
"2018-06-05 02:00:00",7482.75
"2018-06-05 02:01:00",7483.26
"2018-06-05 02:02:00",7485.00
"2018-06-05 02:03:00",7485.00
"2018-06-05 02:04:00",7490.48
"2018-06-05 02:05:00",7485.01
"2018-06-05 02:06:00",7469.67
"2018-06-05 02:07:00",7465.10
"2018-06-05 02:08:00",7471.50
"2018-06-05 02:09:00",7463.54
"2018-06-05 02:10:00",7461.26
"2018-06-05 02:11:00",7467.77
"2018-06-05 02:12:00",7461.57
"2018-06-05 02:13:00",7462.26
"2018-06-05 02:14:00",7459.90
"2018-06-05 02:15:00",7460.30
"2018-06-05 02:16:00",7459.90
"2018-06-05 02:17:00",7404.43
"2018-06-05 02:18:00",7401.65
"2018-06-05 02:19:00",7424.49
"2018-06-05 02:20:00",7419.50
"2018-06-05 02:21:00",7420.35
"2018-06-05 02:22:00",7419.58
"2018-06-05 02:23:00",7411.99
"2018-06-05 02:24:00",7405.29
"2018-06-05 02:25:00",7416.56
"2018-06-05 02:26:00",7424.92
"2018-06-05 02:27:00",7426.10
"2018-06-05 02:28:00",7419.73
"2018-06-05 02:29:00",7419.50
"2018-06-05 02:30:00",7414.02
"2018-06-05 02:31:00",7414.52
"2018-06-05 02:32:00",7415.21
"2018-06-05 02:33:00",7415.22
"2018-06-05 02:34:00",7420.83
"2018-06-05 02:35:00",7420.87
"2018-06-05 02:36:00",7430.78
"2018-06-05 02:37:00",7433.36
"2018-06-05 02:38:00",7432.40
"2018-06-05 02:39:00",7429.26
"2018-06-05 02:40:00",7429.19
"2018-06-05 02:41:00",7428.07
"2018-06-05 02:42:00",7426.55
"2018-06-05 02:43:00",7421.44
"2018-06-05 02:44:00",7416.32
"2018-06-05 02:45:00",7412.53
"2018-06-05 02:46:00",7415.39
"2018-06-05 02:47:00",7406.71
"2018-06-05 02:48:00",7388.44
"2018-06-05 02:49:00",7382.52
"2018-06-05 02:50:00",7391.68
"2018-06-05 02:51:00",7393.06
"2018-06-05 02:52:00",7400.84
"2018-06-05 02:53:00",7408.08
"2018-06-05 02:54:00",7401.55
"2018-06-05 02:55:00",7401.58
"2018-06-05 02:56:00",7408.00
"2018-06-05 02:57:00",7407.76
"2018-06-05 02:58:00",7400.00
"2018-06-05 02:59:00",7401.41
"2018-06-05 03:00:00",7382.63
"2018-06-05 03:01:00",7380.84
"2018-06-05 03:02:00",7396.31
"2018-06-05 03:03:00",7394.33
"2018-06-05 03:04:00",7394.30
"2018-06-05 03:05:00",7390.47
"2018-06-05 03:06:00",7390.96
"2018-06-05 03:07:00",7391.00
"2018-06-05 03:08:00",7395.01
"2018-06-05 03:09:00",7406.79
"2018-06-05 03:10:00",7402.79
"2018-06-05 03:11:00",7404.29
"2018-06-05 03:12:00",7409.22
"2018-06-05 03:13:00",7409.80
"2018-06-05 03:14:00",7412.30
"2018-06-05 03:15:00",7413.80
"2018-06-05 03:16:00",7415.65
"2018-06-05 03:17:00",7412.85
"2018-06-05 03:18:00",7412.00
"2018-06-05 03:19:00",7410.96
"2018-06-05 03:20:00",7410.96
"2018-06-05 03:21:00",7411.01
"2018-06-05 03:22:00",7417.20
"2018-06-05 03:23:00",7417.08
"2018-06-05 03:24:00",7412.00
"2018-06-05 03:25:00",7417.99
"2018-06-05 03:26:00",7421.10
"2018-06-05 03:27:00",7421.09
"2018-06-05 03:28:00",7413.35
"2018-06-05 03:29:00",7412.13
"2018-06-05 03:30:00",7420.87
"2018-06-05 03:31:00",7413.14
"2018-06-05 03:32:00",7408.85
"2018-06-05 03:33:00",7408.84
"2018-06-05 03:34:00",7413.30
"2018-06-05 03:35:00",7415.01
"2018-06-05 03:36:00",7415.03
"2018-06-05 03:37:00",7408.85
"2018-06-05 03:38:00",7408.69
"2018-06-05 03:39:00",7407.30
"2018-06-05 03:40:00",7407.30
"2018-06-05 03:41:00",7407.30
"2018-06-05 03:42:00",7407.10
"2018-06-05 03:43:00",7407.29
"2018-06-05 03:44:00",7407.30
"2018-06-05 03:45:00",7407.29
"2018-06-05 03:46:00",7402.56
"2018-06-05 03:47:00",7401.41
"2018-06-05 03:48:00",7398.86
"2018-06-05 03:49:00",7404.79
"2018-06-05 03:50:00",7402.79
"2018-06-05 03:51:00",7387.13
"2018-06-05 03:52:00",7394.99
"2018-06-05 03:53:00",7395.54
"2018-06-05 03:54:00",7395.44
"2018-06-05 03:55:00",7401.39
"2018-06-05 03:56:00",7402.98
"2018-06-05 03:57:00",7414.99
"2018-06-05 03:58:00",7415.65
"2018-06-05 03:59:00",7408.41
"2018-06-05 04:00:00",7408.42
"2018-06-05 04:01:00",7415.62
"2018-06-05 04:02:00",7415.32
"2018-06-05 04:03:00",7402.45
"2018-06-05 04:04:00",7413.80
"2018-06-05 04:05:00",7413.29
"2018-06-05 04:06:00",7415.99
"2018-06-05 04:07:00",7419.83
"2018-06-05 04:08:00",7419.56
"2018-06-05 04:09:00",7423.45
"2018-06-05 04:10:00",7418.89
"2018-06-05 04:11:00",7423.99
"2018-06-05 04:12:00",7424.76
"2018-06-05 04:13:00",7426.90
"2018-06-05 04:14:00",7427.44
"2018-06-05 04:15:00",7420.50
"2018-06-05 04:16:00",7427.82
"2018-06-05 04:17:00",7414.45
"2018-06-05 04:18:00",7418.14
"2018-06-05 04:19:00",7418.14
"2018-06-05 04:20:00",7410.20
"2018-06-05 04:21:00",7404.54
"2018-06-05 04:22:00",7414.46
"2018-06-05 04:23:00",7407.07
"2018-06-05 04:24:00",7411.01
"2018-06-05 04:25:00",7414.45
"2018-06-05 04:26:00",7403.13
"2018-06-05 04:27:00",7412.81
"2018-06-05 04:28:00",7403.12
"2018-06-05 04:29:00",7407.36
"2018-06-05 04:30:00",7415.19
"2018-06-05 04:31:00",7404.87
"2018-06-05 04:32:00",7403.51
"2018-06-05 04:33:00",7403.20
"2018-06-05 04:34:00",7410.00
"2018-06-05 04:35:00",7408.01
"2018-06-05 04:36:00",7411.70
"2018-06-05 04:37:00",7403.12
"2018-06-05 04:38:00",7413.20
"2018-06-05 04:39:00",7414.10
"2018-06-05 04:40:00",7403.12
"2018-06-05 04:41:00",7403.13
"2018-06-05 04:42:00",7395.67
"2018-06-05 04:43:00",7394.98
"2018-06-05 04:44:00",7395.95
"2018-06-05 04:45:00",7402.93
"2018-06-05 04:46:00",7402.37
"2018-06-05 04:47:00",7403.47
"2018-06-05 04:48:00",7401.31
"2018-06-05 04:49:00",7401.37
"2018-06-05 04:50:00",7401.72
"2018-06-05 04:51:00",7401.76
"2018-06-05 04:52:00",7401.69
"2018-06-05 04:53:00",7401.70
"2018-06-05 04:54:00",7401.69
"2018-06-05 04:55:00",7399.83
"2018-06-05 04:56:00",7393.94
"2018-06-05 04:57:00",7364.00
"2018-06-05 04:58:00",7370.92
"2018-06-05 04:59:00",7375.74
"2018-06-05 05:00:00",7375.74
"2018-06-05 05:01:00",7384.99
"2018-06-05 05:02:00",7386.01
"2018-06-05 05:03:00",7385.00
"2018-06-05 05:04:00",7384.22
"2018-06-05 05:05:00",7385.48
"2018-06-05 05:06:00",7383.13
"2018-06-05 05:07:00",7375.59
"2018-06-05 05:08:00",7377.08
"2018-06-05 05:09:00",7373.95
"2018-06-05 05:10:00",7375.49
"2018-06-05 05:11:00",7379.41
"2018-06-05 05:12:00",7393.41
"2018-06-05 05:13:00",7396.55
"2018-06-05 05:14:00",7398.94
"2018-06-05 05:15:00",7400.95
"2018-06-05 05:16:00",7401.34
"2018-06-05 05:17:00",7407.59
"2018-06-05 05:18:00",7406.65
"2018-06-05 05:19:00",7405.55
"2018-06-05 05:20:00",7405.58
"2018-06-05 05:21:00",7409.49
"2018-06-05 05:22:00",7414.44
"2018-06-05 05:23:00",7406.27
"2018-06-05 05:24:00",7411.58
"2018-06-05 05:25:00",7413.57
"2018-06-05 05:26:00",7411.58
"2018-06-05 05:27:00",7411.58
"2018-06-05 05:28:00",7412.00
"2018-06-05 05:29:00",7419.48
"2018-06-05 05:30:00",7413.05
"2018-06-05 05:31:00",7413.13
"2018-06-05 05:32:00",7411.48
"2018-06-05 05:33:00",7411.05
"2018-06-05 05:34:00",7412.55
"2018-06-05 05:35:00",7411.05
"2018-06-05 05:36:00",7410.00
"2018-06-05 05:37:00",7412.99
"2018-06-05 05:38:00",7416.22
"2018-06-05 05:39:00",7416.23
"2018-06-05 05:40:00",7419.41
"2018-06-05 05:41:00",7425.72
"2018-06-05 05:42:00",7426.10
"2018-06-05 05:43:00",7419.49
"2018-06-05 05:44:00",7422.26
"2018-06-05 05:45:00",7420.01
"2018-06-05 05:46:00",7424.40
"2018-06-05 05:47:00",7431.80
"2018-06-05 05:48:00",7432.03
"2018-06-05 05:49:00",7432.03
"2018-06-05 05:50:00",7432.02
"2018-06-05 05:51:00",7423.00
"2018-06-05 05:52:00",7423.00
"2018-06-05 05:53:00",7433.19
"2018-06-05 05:54:00",7433.93
"2018-06-05 05:55:00",7422.34
"2018-06-05 05:56:00",7428.88
"2018-06-05 05:57:00",7433.36
"2018-06-05 05:58:00",7433.36
"2018-06-05 05:59:00",7426.83
"2018-06-05 06:00:00",7426.51
"2018-06-05 06:01:00",7422.44
"2018-06-05 06:02:00",7422.64
"2018-06-05 06:03:00",7425.51
"2018-06-05 06:04:00",7424.56
"2018-06-05 06:05:00",7425.87
"2018-06-05 06:06:00",7426.43
"2018-06-05 06:07:00",7439.18
"2018-06-05 06:08:00",7441.57
"2018-06-05 06:09:00",7436.98
"2018-06-05 06:10:00",7441.45
"2018-06-05 06:11:00",7437.00
"2018-06-05 06:12:00",7438.99
"2018-06-05 06:13:00",7442.99
"2018-06-05 06:14:00",7439.97
"2018-06-05 06:15:00",7443.74
"2018-06-05 06:16:00",7439.91
"2018-06-05 06:17:00",7440.85
"2018-06-05 06:18:00",7446.44
"2018-06-05 06:19:00",7442.99
"2018-06-05 06:20:00",7444.03
"2018-06-05 06:21:00",7439.00
"2018-06-05 06:22:00",7428.30
"2018-06-05 06:23:00",7421.74
"2018-06-05 06:24:00",7425.00
"2018-06-05 06:25:00",7424.63
"2018-06-05 06:26:00",7426.19
"2018-06-05 06:27:00",7431.91
"2018-06-05 06:28:00",7424.91
"2018-06-05 06:29:00",7425.19
"2018-06-05 06:30:00",7430.82
"2018-06-05 06:31:00",7433.29
"2018-06-05 06:32:00",7434.56
"2018-06-05 06:33:00",7440.54
"2018-06-05 06:34:00",7434.95
"2018-06-05 06:35:00",7442.33
"2018-06-05 06:36:00",7434.95
"2018-06-05 06:37:00",7434.74
"2018-06-05 06:38:00",7433.04
"2018-06-05 06:39:00",7433.88
"2018-06-05 06:40:00",7438.67
"2018-06-05 06:41:00",7433.97
"2018-06-05 06:42:00",7431.28
"2018-06-05 06:43:00",7431.27
"2018-06-05 06:44:00",7431.69
"2018-06-05 06:45:00",7420.08
"2018-06-05 06:46:00",7419.10
"2018-06-05 06:47:00",7419.13
"2018-06-05 06:48:00",7419.96
"2018-06-05 06:49:00",7411.31
"2018-06-05 06:50:00",7414.99
"2018-06-05 06:51:00",7413.30
"2018-06-05 06:52:00",7419.99
"2018-06-05 06:53:00",7414.19
"2018-06-05 06:54:00",7416.39
"2018-06-05 06:55:00",7417.64
"2018-06-05 06:56:00",7417.42
"2018-06-05 06:57:00",7422.86
"2018-06-05 06:58:00",7423.81
"2018-06-05 06:59:00",7423.78
"2018-06-05 07:00:00",7421.53
"2018-06-05 07:01:00",7412.10
"2018-06-05 07:02:00",7422.37
"2018-06-05 07:03:00",7414.64
"2018-06-05 07:04:00",7414.08
"2018-06-05 07:05:00",7416.76
"2018-06-05 07:06:00",7414.22
"2018-06-05 07:07:00",7413.51
"2018-06-05 07:08:00",7407.04
"2018-06-05 07:09:00",7411.25
"2018-06-05 07:10:00",7414.61
"2018-06-05 07:11:00",7413.68
"2018-06-05 07:12:00",7405.58
"2018-06-05 07:13:00",7396.55
"2018-06-05 07:14:00",7396.70
"2018-06-05 07:15:00",7400.00
"2018-06-05 07:16:00",7398.62
"2018-06-05 07:17:00",7402.54
"2018-06-05 07:18:00",7405.41
"2018-06-05 07:19:00",7406.64
"2018-06-05 07:20:00",7406.66
"2018-06-05 07:21:00",7408.75
"2018-06-05 07:22:00",7406.46
"2018-06-05 07:23:00",7404.38
"2018-06-05 07:24:00",7404.34
"2018-06-05 07:25:00",7405.10
"2018-06-05 07:26:00",7404.34
"2018-06-05 07:27:00",7404.34
"2018-06-05 07:28:00",7404.10
"2018-06-05 07:29:00",7410.99
"2018-06-05 07:30:00",7407.60
"2018-06-05 07:31:00",7409.57
"2018-06-05 07:32:00",7407.66
"2018-06-05 07:33:00",7410.00
"2018-06-05 07:34:00",7410.00
"2018-06-05 07:35:00",7410.00
"2018-06-05 07:36:00",7410.00
"2018-06-05 07:37:00",7410.00
"2018-06-05 07:38:00",7402.43
"2018-06-05 07:39:00",7403.35
"2018-06-05 07:40:00",7403.83
"2018-06-05 07:41:00",7398.68
"2018-06-05 07:42:00",7395.10
"2018-06-05 07:43:00",7397.23
"2018-06-05 07:44:00",7397.54
"2018-06-05 07:45:00",7397.89
"2018-06-05 07:46:00",7395.67
"2018-06-05 07:47:00",7396.23
"2018-06-05 07:48:00",7393.65
"2018-06-05 07:49:00",7386.70
"2018-06-05 07:50:00",7395.00
"2018-06-05 07:51:00",7395.01
"2018-06-05 07:52:00",7395.21
"2018-06-05 07:53:00",7400.00
"2018-06-05 07:54:00",7408.45
"2018-06-05 07:55:00",7408.66
"2018-06-05 07:56:00",7403.73
"2018-06-05 07:57:00",7403.68
"2018-06-05 07:58:00",7406.49
"2018-06-05 07:59:00",7407.69
"2018-06-05 08:00:00",7408.29
"2018-06-05 08:01:00",7410.00
"2018-06-05 08:02:00",7415.34
"2018-06-05 08:03:00",7415.34
"2018-06-05 08:04:00",7417.81
"2018-06-05 08:05:00",7423.03
"2018-06-05 08:06:00",7426.68
"2018-06-05 08:07:00",7426.69
"2018-06-05 08:08:00",7430.13
"2018-06-05 08:09:00",7437.97
"2018-06-05 08:10:00",7429.68
"2018-06-05 08:11:00",7433.84
"2018-06-05 08:12:00",7434.49
"2018-06-05 08:13:00",7434.72
"2018-06-05 08:14:00",7433.08
"2018-06-05 08:15:00",7433.01
"2018-06-05 08:16:00",7435.91
"2018-06-05 08:17:00",7441.51
"2018-06-05 08:18:00",7449.25
"2018-06-05 08:19:00",7440.34
"2018-06-05 08:20:00",7438.93
"2018-06-05 08:21:00",7439.95
"2018-06-05 08:22:00",7431.13
"2018-06-05 08:23:00",7441.43
"2018-06-05 08:24:00",7443.26
"2018-06-05 08:25:00",7444.05
"2018-06-05 08:26:00",7444.07
"2018-06-05 08:27:00",7445.41
"2018-06-05 08:28:00",7447.00
"2018-06-05 08:29:00",7438.95
"2018-06-05 08:30:00",7421.74
"2018-06-05 08:31:00",7425.02
"2018-06-05 08:32:00",7433.82
"2018-06-05 08:33:00",7424.56
"2018-06-05 08:34:00",7424.56
"2018-06-05 08:35:00",7425.81
"2018-06-05 08:36:00",7429.84
"2018-06-05 08:37:00",7436.08
"2018-06-05 08:38:00",7439.19
"2018-06-05 08:39:00",7440.44
"2018-06-05 08:40:00",7436.99
"2018-06-05 08:41:00",7438.30
"2018-06-05 08:42:00",7440.66
"2018-06-05 08:43:00",7440.08
"2018-06-05 08:44:00",7443.65
"2018-06-05 08:45:00",7447.07
"2018-06-05 08:46:00",7446.40
"2018-06-05 08:47:00",7452.26
"2018-06-05 08:48:00",7457.02
"2018-06-05 08:49:00",7450.72
"2018-06-05 08:50:00",7450.24
"2018-06-05 08:51:00",7447.74
"2018-06-05 08:52:00",7447.74
"2018-06-05 08:53:00",7447.81
"2018-06-05 08:54:00",7449.85
"2018-06-05 08:55:00",7448.89
"2018-06-05 08:56:00",7446.14
"2018-06-05 08:57:00",7446.16
"2018-06-05 08:58:00",7451.27
"2018-06-05 08:59:00",7455.47
"2018-06-05 09:00:00",7453.60
"2018-06-05 09:01:00",7450.93
"2018-06-05 09:02:00",7446.67
"2018-06-05 09:03:00",7444.81
"2018-06-05 09:04:00",7446.09
"2018-06-05 09:05:00",7429.75
"2018-06-05 09:06:00",7433.16
"2018-06-05 09:07:00",7442.88
"2018-06-05 09:08:00",7442.60
"2018-06-05 09:09:00",7436.03
"2018-06-05 09:10:00",7435.46
"2018-06-05 09:11:00",7433.80
"2018-06-05 09:12:00",7434.31
"2018-06-05 09:13:00",7439.97
"2018-06-05 09:14:00",7443.02
"2018-06-05 09:15:00",7447.43
"2018-06-05 09:16:00",7443.89
"2018-06-05 09:17:00",7438.32
"2018-06-05 09:18:00",7438.34
"2018-06-05 09:19:00",7429.20
"2018-06-05 09:20:00",7429.40
"2018-06-05 09:21:00",7427.30
"2018-06-05 09:22:00",7428.43
"2018-06-05 09:23:00",7426.91
"2018-06-05 09:24:00",7434.30
"2018-06-05 09:25:00",7426.04
"2018-06-05 09:26:00",7426.05
"2018-06-05 09:27:00",7430.18
"2018-06-05 09:28:00",7435.40
"2018-06-05 09:29:00",7436.48
"2018-06-05 09:30:00",7434.46
"2018-06-05 09:31:00",7433.49
"2018-06-05 09:32:00",7433.49
"2018-06-05 09:33:00",7433.01
"2018-06-05 09:34:00",7433.53
"2018-06-05 09:35:00",7435.16
"2018-06-05 09:36:00",7433.95
"2018-06-05 09:37:00",7433.78
"2018-06-05 09:38:00",7434.01
"2018-06-05 09:39:00",7433.78
"2018-06-05 09:40:00",7433.78
"2018-06-05 09:41:00",7437.12
"2018-06-05 09:42:00",7434.42
"2018-06-05 09:43:00",7439.14
"2018-06-05 09:44:00",7435.00
"2018-06-05 09:45:00",7435.42
"2018-06-05 09:46:00",7436.00
"2018-06-05 09:47:00",7436.30
"2018-06-05 09:48:00",7437.12
"2018-06-05 09:49:00",7436.10
"2018-06-05 09:50:00",7436.00
"2018-06-05 09:51:00",7436.00
"2018-06-05 09:52:00",7433.48
"2018-06-05 09:53:00",7430.00
"2018-06-05 09:54:00",7430.00
"2018-06-05 09:55:00",7430.00
"2018-06-05 09:56:00",7427.97
"2018-06-05 09:57:00",7420.21
"2018-06-05 09:58:00",7420.26
"2018-06-05 09:59:00",7420.70
"2018-06-05 10:00:00",7420.84
"2018-06-05 10:01:00",7424.53
"2018-06-05 10:02:00",7434.37
"2018-06-05 10:03:00",7428.60
"2018-06-05 10:04:00",7432.16
"2018-06-05 10:05:00",7431.00
"2018-06-05 10:06:00",7432.60
"2018-06-05 10:07:00",7437.79
"2018-06-05 10:08:00",7434.21
"2018-06-05 10:09:00",7435.00
"2018-06-05 10:10:00",7429.00
"2018-06-05 10:11:00",7423.65
"2018-06-05 10:12:00",7426.03
"2018-06-05 10:13:00",7420.41
"2018-06-05 10:14:00",7425.25
"2018-06-05 10:15:00",7426.03
"2018-06-05 10:16:00",7425.28
"2018-06-05 10:17:00",7430.02
"2018-06-05 10:18:00",7430.12
"2018-06-05 10:19:00",7431.06
"2018-06-05 10:20:00",7430.19
"2018-06-05 10:21:00",7430.19
"2018-06-05 10:22:00",7426.05
"2018-06-05 10:23:00",7420.21
"2018-06-05 10:24:00",7420.21
"2018-06-05 10:25:00",7425.99
"2018-06-05 10:26:00",7424.99
"2018-06-05 10:27:00",7426.78
"2018-06-05 10:28:00",7430.00
"2018-06-05 10:29:00",7433.11
"2018-06-05 10:30:00",7428.11
"2018-06-05 10:31:00",7431.15
"2018-06-05 10:32:00",7431.72
"2018-06-05 10:33:00",7428.30
"2018-06-05 10:34:00",7428.93
"2018-06-05 10:35:00",7433.49
"2018-06-05 10:36:00",7438.85
"2018-06-05 10:37:00",7435.01
"2018-06-05 10:38:00",7434.14
"2018-06-05 10:39:00",7426.78
"2018-06-05 10:40:00",7423.85
"2018-06-05 10:41:00",7421.90
"2018-06-05 10:42:00",7429.33
"2018-06-05 10:43:00",7429.30
"2018-06-05 10:44:00",7433.02
"2018-06-05 10:45:00",7433.02
"2018-06-05 10:46:00",7432.55
"2018-06-05 10:47:00",7426.30
"2018-06-05 10:48:00",7425.96
"2018-06-05 10:49:00",7425.37
"2018-06-05 10:50:00",7420.21
"2018-06-05 10:51:00",7418.01
"2018-06-05 10:52:00",7417.47
"2018-06-05 10:53:00",7415.86
"2018-06-05 10:54:00",7411.89
"2018-06-05 10:55:00",7411.15
"2018-06-05 10:56:00",7411.51
"2018-06-05 10:57:00",7418.40
"2018-06-05 10:58:00",7420.00
"2018-06-05 10:59:00",7420.00
"2018-06-05 11:00:00",7411.19
"2018-06-05 11:01:00",7415.63
"2018-06-05 11:02:00",7405.03
"2018-06-05 11:03:00",7405.31
"2018-06-05 11:04:00",7407.60
"2018-06-05 11:05:00",7408.21
"2018-06-05 11:06:00",7415.11
"2018-06-05 11:07:00",7415.38
"2018-06-05 11:08:00",7415.11
"2018-06-05 11:09:00",7411.35
"2018-06-05 11:10:00",7405.63
"2018-06-05 11:11:00",7407.01
"2018-06-05 11:12:00",7408.97
"2018-06-05 11:13:00",7409.00
"2018-06-05 11:14:00",7411.00
"2018-06-05 11:15:00",7411.00
"2018-06-05 11:16:00",7407.70
"2018-06-05 11:17:00",7405.04
"2018-06-05 11:18:00",7405.04
"2018-06-05 11:19:00",7409.10
"2018-06-05 11:20:00",7410.51
"2018-06-05 11:21:00",7410.00
"2018-06-05 11:22:00",7410.00
"2018-06-05 11:23:00",7408.35
